Name,Description,URL
turborepo-starter,A starter monorepo built with Turborepo, Nextjs, Docker, Rollup, Typescript, Storybook, Jest and Tailwind.,https://github.com/thmsmtylr/turborepo-starter
ansible_galaxy_collection,Deploy a Collection to Ansible Galaxy.,https://github.com/artis3n/ansible_galaxy_collection
py-template,One-click GitHub Actions pipelines for Python!,https://github.com/inovintell/py-template
Restaurants-Compose,An example concept of MVVM and Kotlin. Display, Filter & Sort the given restaurants from assets with Jetpack Compose and AAC.,https://github.com/mbakgun/Restaurants-Compose
laravel-pint-action,GitHub Action for Laravel Pint,https://github.com/aglipanci/laravel-pint-action
pull-request-comment-branch,A GitHub Action to get the head ref and sha of a pull request comment,https://github.com/xt0rted/pull-request-comment-branch
torrent-webseed-creator,Webseeded torrent creator using GitHub Actions,https://github.com/AnimMouse/torrent-webseed-creator
action,📦📊 GitHub Action to reports on the size of your npm package ,https://github.com/pkg-size/action
uestc-temperature,电子科技大学本科生健康打卡助手。,https://github.com/mrcaidev/uestc-temperature
python-lint,GitHub Action for Lint your code,https://github.com/ricardochaves/python-lint
action-python-poetry,Template repo to quickly make a tested and documented GitHub action in Python with Poetry,https://github.com/k2bd/action-python-poetry
action-docs,Generate docs for GitHub actions,https://github.com/npalm/action-docs
setup-poetry,Set up your GitHub Actions workflow with a specific version of Poetry,https://github.com/Gr1N/setup-poetry
react-design-editor,Design editor including Graphic editor, Presentation editor, Video editor,https://github.com/angellikgh/react-design-editor
k8s-set-context,GitHub Action for setting context and retrieving Kubeconfig before deploying to Kubernetes clusters,https://github.com/Azure/k8s-set-context
action-surefire-report,Reports surefire test results as GitHub Pull Request Check,https://github.com/ScaCap/action-surefire-report
action-bumpr,💥 Bump semantic version tag on merging Pull Requests with specific lables.,https://github.com/haya14busa/action-bumpr
tarpaulin,📈 GitHub Action for code coverage reporting with tarpaulin ,https://github.com/actions-rs/tarpaulin
github-actions-deploy-docker-to-ec2,GitHub Action to deploy any docker-composed app to an AWS EC2 VM.,https://github.com/bitovi/github-actions-deploy-docker-to-ec2
jenkins-action,GitHub Action that trigger Jenkins job.,https://github.com/appleboy/jenkins-action
blueskyfeedbot, A bot that posts RSS feeds to Bluesky via GitHub Actions ,https://github.com/joschi/blueskyfeedbot
vsce-action,A GitHub Action to automate deploying VS Code extensions,https://github.com/lannonbr/vsce-action
python-coverage-comment-action,Publish coverage report as PR comment, and create a coverage badge & dashboard to display on the Readme for Python projects, all inside GitHub without third party servers,https://github.com/py-cov-action/python-coverage-comment-action
justin3go.com,A fully-featured, modern, and elegantly simple static blog based on VitePress; it mainly records ✍️ my blog and notes. 一款功能齐全的、现代化的、简洁优雅的静态博客，基于vitepress；主要记录✍️我的博客、笔记。,https://github.com/Justin3go/justin3go.com
github-pages-blog-action,Create good looking blog from your markdown files in a GitHub repository,https://github.com/kamranahmedse/github-pages-blog-action
actionate,GitHub Actions for JetBrains IDEs,https://github.com/revenate/actionate
notion-github-action,A GitHub Action that syncs new GitHub issues to a Notion database 🤖,https://github.com/tryfabric/notion-github-action
renoun, On-chain, non-transferrable badges for rewarding GitHub contributions. ,https://github.com/Jon-Becker/renoun
actions-setup-perl,Setup Perl environment Action,https://github.com/shogo82148/actions-setup-perl
django-security-check,Helps you continuously monitor and fix common security vulnerabilities in your Django application.,https://github.com/victoriadrake/django-security-check
adapter-github-actions,:electric_plug: An adapter that takes a Probot app and makes it compatible with GitHub Actions,https://github.com/probot/adapter-github-actions
gh-workflow-stats,A GitHub CLI extension to calculate the success rate and execution time of workflows and jobs.,https://github.com/fchimpan/gh-workflow-stats
github-action-build-chain,None,https://github.com/kiegroup/github-action-build-chain
gh-action-get-changed-files,GitHub Action that saves changed files as JSON for use by other actions.,https://github.com/lots0logs/gh-action-get-changed-files
semver-release-action,GitHub Action to automatically create SemVer compliant releases based on PR labels.,https://github.com/K-Phoen/semver-release-action
ghalint,GitHub Actions linter,https://github.com/suzuki-shunsuke/ghalint
project-beta-automations,This automation provides the ability to automate issues and pull requests related to Github Projects (ProjectV2 / Beta).  If the issue or pull request is not attached to a project, it is automatically added to the project and its desired column. In addition to status automation, this automation also supports custom field management.,https://github.com/leonsteinhaeuser/project-beta-automations
ssh2actions,Connect to GitHub Actions VM via SSH for interactive debugging,https://github.com/P3TERX/ssh2actions
github-actions-templates,Reusable GitHub Actions workflow examples for cloud native DevOps,https://github.com/BretFisher/github-actions-templates
eslint-changed-files,:octocat: Github action to run ESLint on changed pull request files with support for reporting errors via Github checks.,https://github.com/tj-actions/eslint-changed-files
action-google-drive,[CAUTION] This repository is not actively maintained. / GitHub Action to interact with Google Drive,https://github.com/satackey/action-google-drive
ALZ-PowerShell-Module,The Azure Landing Zones Accelerators PowerShell module,https://github.com/Azure/ALZ-PowerShell-Module
user-statistician,Generate a GitHub stats SVG for your GitHub Profile README in GitHub Actions,https://github.com/cicirello/user-statistician
gh-actions-lua,GitHub action for Lua/LuaJIT,https://github.com/leafo/gh-actions-lua
deploy-via-surge.sh-github-action-template,A simple Github Actions template to deploy your static site using surge.sh,https://github.com/yavisht/deploy-via-surge.sh-github-action-template
github-actions-gnome-extension,Tool to Show Github Actions status on Gnome Desktop.,https://github.com/arononak/github-actions-gnome-extension
conventional-pr-title-action,Ensure your PR title matches the Conventional Commits spec.,https://github.com/aslafy-z/conventional-pr-title-action
vue-workflow-chart,Create Workflow-Charts with Vue.js,https://github.com/vue-workflow-chart/vue-workflow-chart
testing-serverless-apps,Code samples of how to make unit and e2e tests in serverless applications,https://github.com/ErickWendel/testing-serverless-apps
azure-data-labs-modules,A list of Terraform modules to build your Azure Data IaC templates.,https://github.com/Azure/azure-data-labs-modules
hackernews-button,Privacy-preserving Firefox extension linking to Hacker News discussion; built with Bloom filters and WebAssembly,https://github.com/jstrieb/hackernews-button
example-github-cicd,『GitHub CI/CD実践ガイド』サンプルコード,https://github.com/tmknom/example-github-cicd
Actions-WoZaiXiaoYuanPuncher,我在校园自动打卡程序：WoZaiXiaoYuanPuncher 的 Github Action 版。,https://github.com/jimlee2048/Actions-WoZaiXiaoYuanPuncher
notion-github-issue-sync,Github Actions를 사용해 Github issue와 Notion 데이터베이스를 동기화하여 Notion에서 팀원들과 진행상황을 쉽게 공유해보세요🥳,https://github.com/noah0316/notion-github-issue-sync
Epoch,⏱ A simple stop watch app built to demonstrate the use of Jetpack Compose ,https://github.com/Spikeysanju/Epoch
Next.js-and-GitHub-Pages-Example,The bare minimum to get a Next.js website deployed in GitHub Pages,https://github.com/DaveAldon/Next.js-and-GitHub-Pages-Example
issue-states,:warning: PARTIALLY BROKEN - GitHub Action that closes or reopens issues when they are moved to a project column,https://github.com/dessant/issue-states
jacoco-reporter,GitHub Action to Publish JaCoCo Format Code Coverage XML and attach it to the Workflow Run as a Check Run. Also can enforce Coverage Quality Gate.,https://github.com/PavanMudigonda/jacoco-reporter
pin-github-action,Pin your GitHub actions to a specific hash,https://github.com/mheap/pin-github-action
xrkffgg,🎉 A quote a day, welcome PR to add your quotations.,https://github.com/xrkffgg/xrkffgg
playwright-java-test-automation-architecture,Ready-to-use UI Test Automation Architecture using Java and Playwright.,https://github.com/Tahanima/playwright-java-test-automation-architecture
swift-package-dependencies-check,Catch up with outdated versions based on your package dependency requirements,https://github.com/MarcoEidinger/swift-package-dependencies-check
actions-label-commenter,Label Commenter Action: Label triggered GitHub Action for posting a template comment, and automatically open/close/lock/unlock issues, pull-requests, and discussions.,https://github.com/peaceiris/actions-label-commenter
Profile-Readme-WakaTime,Generate coding activity graph tracked by WakaTime to embed in Readme(s) and webpages.,https://github.com/avinal/Profile-Readme-WakaTime
vidyabhandary,Self updating profile readme for github,https://github.com/vidyabhandary/vidyabhandary
playwright-ts,Playwright TypeScript Framework: a robust solution for testing Web (Desktop & Mobile), API, and Electron apps. With customized utilities, linting, logging, webhooks, and GitHub actions, it offers a stable and robust layer that enhances Playwright's capabilities. Stay tuned for updates, and star if valuable!,https://github.com/vasu31dev/playwright-ts
ci-cd-intro,Intro to CI/CD 💻 ☁️,https://github.com/Link-/ci-cd-intro
pages,Github Actions for publishing Sphinx HTML output to github pages,https://github.com/sphinx-notes/pages
action-ktlint,Run Ktlint with reviewdog,https://github.com/ScaCap/action-ktlint
github-contribution-graph-action,🙈 This GitHub action will automatically push empty commits to one of your repositories.,https://github.com/bcanseco/github-contribution-graph-action
devb.io,DevB.io seamlessly transforms your GitHub footprint into a living, breathing portfolio. Powered by AI, it tells your developer story while you focus on what matters most: writing great code. No more portfolio maintenance headaches, just pure coding brilliance on display.,https://github.com/sunithvs/devb.io
action-contributors,GitHub Action to dynamically update CONTRIBUTORS file,https://github.com/minicli/action-contributors
labeler,Label manager for PRs and Issues based on configurable conditions,https://github.com/srvaroa/labeler
nfa-to-dfa,a visual NFA to DFA converter,https://github.com/joeylemon/nfa-to-dfa
auto-generate-changelog,A Github Action to generate CHANGELOG automatically according to conventional commits. Feel free to contribute!,https://github.com/BobAnkh/auto-generate-changelog
actions--access-token,Get rid of PAT tokens, use temporary access tokens instead!,https://github.com/qoomon/actions--access-token
rgraph,Backend with superpowers.  Supercharge your web applications with Authentication, Database, GraphQL and serverless functions right from day zero.,https://github.com/RocketsGraphQL/rgraph
install-octopus-cli-action,| Public |  :octocat: GitHub Action to Install the Octopus CLI,https://github.com/OctopusDeploy/install-octopus-cli-action
github-wiki-publish-action,GitHub Action that publishes the contents of a directory to your project's wiki,https://github.com/SwiftDocOrg/github-wiki-publish-action
badge-action,Create a badge using GitHub Actions and GitHub Workflow CPU time (no 3rd parties servers),https://github.com/emibcn/badge-action
action-setup-kube-tools,Github Action that setup Kubernetes tools (kubectl, kustomize, helm, kubeconform, conftest, yq, rancher, tilt, skaffold) very fast and cache them on the runner. Please [✩Star] if you're using it!,https://github.com/yokawasa/action-setup-kube-tools
bullfrog,Simple plug-and-play Github Action to block unauthorized outbound traffic (egress) in your Github workflows,https://github.com/bullfrogsec/bullfrog
laravel-forge-action,Deploy your application to Laravel Forge with GitHub Actions.,https://github.com/jbrooksuk/laravel-forge-action
action-lgtm-reaction,GitHub Action to send LGTM reaction,https://github.com/micnncim/action-lgtm-reaction
jhipster7-demo,JHipster 7 Demo! 🔥,https://github.com/mraible/jhipster7-demo
github-actions-slack,Github Action for sending message (and reactions/threads/update/blocks) to Slack - With support for Slack's optional arguments,https://github.com/archive/github-actions-slack
github-action-utils,Collection of python functions that can be used to run GitHub Action Workflow Commands ,https://github.com/saadmk11/github-action-utils
pull-request-name-linter-action,⚡️ Lint pull request name with commit lint. This is useful if you squash merge your pull requests ⚡️,https://github.com/JulienKode/pull-request-name-linter-action
actions-upload-release-asset,Yet Another Upload Release Asset Action,https://github.com/shogo82148/actions-upload-release-asset
actions,Set of actions for implementing CI/CD with werf and GitHub Actions ,https://github.com/werf/actions
github-pages-docusaurus,A Docusaurus website deployed to GitHub Pages using GitHub Actions.,https://github.com/LayZeeDK/github-pages-docusaurus
snowpack-template-tailwind,Snowpack template featuring Tailwind, Prettier and auto publish with GitHub Actions ,https://github.com/jonalvarezz/snowpack-template-tailwind
release-github-actions,GitHub Actions to automate the release of GitHub Actions,https://github.com/technote-space/release-github-actions
github-self-hosted-runners,Guideline of best practices to follow to configure Github Enterprise Cloud self-hosted runners in a secure way.,https://github.com/dduzgun-security/github-self-hosted-runners
setup-mingw,GitHub action to set up MinGW-w64,https://github.com/egor-tensin/setup-mingw
github-to-aws,Set up GitHub Actions to deploy to AWS,https://github.com/mnapoli/github-to-aws
tracee-action,Protect GitHub Actions with Tracee,https://github.com/aquasecurity/tracee-action
assign-author,GitHub Actions to assign author to issue or PR,https://github.com/technote-space/assign-author
gradle-dependency-submission,Calculates dependencies for a Gradle build-target and submits the list to the Dependency Submission API,https://github.com/mikepenz/gradle-dependency-submission
microsoft-teams-actions,This is a GitHub Actions that sends a message to a given channel in Microsoft Teams,https://github.com/aliencube/microsoft-teams-actions
action-create-tag,Simple GitHub action that can be used to create a tag inside a GitHub action.,https://github.com/rickstaa/action-create-tag
create-release-action,| Public |  :octocat: GitHub Action to Create a Release in Octopus Deploy,https://github.com/OctopusDeploy/create-release-action
cross-platform-python-gui,A fork-ready base for your new GUI application. Uses CI to automatically build executables for Linux (AppImage), Windows (exe), and MacOS (dmg),https://github.com/maltfield/cross-platform-python-gui
rworkflows,Continuous integration for R packages. 🔀 Automates testing ✅, documentation website building 📦, & containerised deployment 🐳. ,https://github.com/neurogenomics/rworkflows
pydata-ny-ga-workshop,Materials for the Deploy and Monitor ML Pipelines with Python, Docker and GitHub Actions workshop at the PyData NYC 2024 conference,https://github.com/RamiKrispin/pydata-ny-ga-workshop
generate-sitemap,Generate an XML sitemap for a GitHub Pages site using GitHub Actions,https://github.com/cicirello/generate-sitemap
lapras-card-readme,LAPRASの現在のスコアをSVG画像のカードとして、GitHub Profileに埋め込むGitHub Actions,https://github.com/kawamataryo/lapras-card-readme
action-install-gh-release,GitHub Action to install the Github Release binaries,https://github.com/jaxxstorm/action-install-gh-release
private-actions-checkout,GitHub Action to make custom private actions easily available to any workflow,https://github.com/daspn/private-actions-checkout
vue3-md-blog,✍️ Minimal config Vue3 + Markdown + Bootstrap blog engine,https://github.com/yeikiu/vue3-md-blog
go-coverage-report,GitHub Action to add a coverage badge to your Go repo,https://github.com/ncruces/go-coverage-report
deta-deploy-action,Simple GitHub Action to deploy current repo to a Deta Micro,https://github.com/bogdaaamn/deta-deploy-action
action-autotag,Automatically generate a new tag when the manifest file (package.json, Dockerfile, custom file, etc) version changes.,https://github.com/ButlerLogic/action-autotag
yamlizr,Azure DevOps Designer-to-YAML Pipeline CLI CodeGen Tool w/GitHub Actions Generation,https://github.com/f2calv/yamlizr
dokku-github-action,Deploy applications to Dokku,https://github.com/vitalyliber/dokku-github-action
action-branch-name,Github action to enforce naming convention on branch names,https://github.com/deepakputhraya/action-branch-name
jsdoc-action,:book: :octocat:GitHub Action to build JSDoc documentation,https://github.com/andstor/jsdoc-action
serverless-nextjs-github-ci-cd,How to use Github actions to manage the CI/CD flow of a serverless-nextjs project.,https://github.com/bhall2001/serverless-nextjs-github-ci-cd
action-cats,A quick Github action which posts a cat gif on your PRs to reward you for pushing code!,https://github.com/ruairidhwm/action-cats
jimsghstars,A curated application for browsing my GitHub stars! ⭐,https://github.com/jimbrig/jimsghstars
VuePagesAction,This Action will Build your Vue Project and deploy it to Github Pages,https://github.com/xRealNeon/VuePagesAction
angular-forum,Forum application built with Angular,https://github.com/hamzahamidi/angular-forum
github-sponsors-readme-action,❤️ This GitHub Action will automatically add your GitHub Sponsors to your README. It can be configured in multiple ways allowing you to display and breakdown your sponsors by price tier with fallbacks.,https://github.com/JamesIves/github-sponsors-readme-action
create-gh-release-action,GitHub Action for creating GitHub Releases based on changelog.,https://github.com/taiki-e/create-gh-release-action
elisp-check,A GitHub Action for Emacs Lisp CI,https://github.com/leotaku/elisp-check
zulip-archive,Generate a static HTML archive of messages in any combination of streams in a Zulip organization.,https://github.com/zulip/zulip-archive
action-pull-request,GitHub Action that will create a pull request from the current branch,https://github.com/devops-infra/action-pull-request
tdd-nodejs,Course project of Test Driven Development with Node js,https://github.com/basarbk/tdd-nodejs
templates,Collection of Conan recipe + CI templates,https://github.com/bincrafters/templates
setup-arduino-cli,GitHub Action to setup Arduino CLI,https://github.com/arduino/setup-arduino-cli
backlog-notify,GitHub 上のプッシュとプルリクエストを Backlog 課題に連携する GitHub Action です。,https://github.com/bicstone/backlog-notify
ci-configuration-examples,This repository makes it easy to run your MATLAB tests on some of the most common CI platforms. The configuration files take care of setting up MATLAB and automatically executing your MATLAB tests.,https://github.com/mathworks/ci-configuration-examples
nrf-docker,Dockerfile example for building nRF Connect SDK applications with GitHub Actions,https://github.com/NordicPlayground/nrf-docker
expo-preview-action,With this preview action, you can test changes made in pull requests via Expo Go or custom development client (created with expo-dev-client) just by scanning QR code.,https://github.com/expo/expo-preview-action
ghaction-chocolatey,GitHub Action for Chocolatey, the package manager for Windows,https://github.com/crazy-max/ghaction-chocolatey
OpenWrt-K,基于OpenWrt官方源码的GitHub Actions云编译 | GitHub Actions cloud compilation based on OpenWrt official source code ,https://github.com/chenmozhijin/OpenWrt-K
molecule-playbook-testing,This is an example from the Ansible 101 livestream,https://github.com/geerlingguy/molecule-playbook-testing
github-labeler,Declarative way to configure GitHub labels,https://github.com/babarot/github-labeler
download-provisioning-profiles,Github Action for downloading provisioning profiles from Apple AppStore Connect,https://github.com/Apple-Actions/download-provisioning-profiles
AliyunGradleConfig,自用的安卓开源项目工程模板。阿里云远程仓库加速，发布到maven仓库，代码混淆、资源混淆，持续集成(CI)，多渠道多环境打包。在天朝使用jcenter、mavenCentral及google三个远程仓库，Gradle Sync太慢？一招教你配置阿里云镜像源。init.d/init.gradle,https://github.com/gzu-liyujiang/AliyunGradleConfig
terraform-aws-github-oidc,Terraform module to  setup OIDC with AWS and GH Actions ,https://github.com/philips-labs/terraform-aws-github-oidc
github_actions_exporter,GitHub Action Exporter,https://github.com/cpanato/github_actions_exporter
android-ci-cd,This boilerplate demonstrates how to easily prepare a CI/CD for an android application based on Fastlane, github actions or gitlab CI/CD.,https://github.com/maddevsio/android-ci-cd
nodejs-postgresql-azure,Repositório responsável pela série de artigos sobre Node.js com PostgreSQL,https://github.com/glaucia86/nodejs-postgresql-azure
coverage-badge-go,:octocat: Generate coverage badge for go modules,https://github.com/tj-actions/coverage-badge-go
bridgecrew-action,This GitHub Action runs Bridgecrew against infrastructure-as-code, open source packages, container images, and CI/CD configurations to identify misconfigurations, vulnerabilities, and license compliance issues.,https://github.com/bridgecrewio/bridgecrew-action
becomeansible,Start as a beginner, leave production ready. Begin with running ad-hoc Ansible commands and end deploying Ansible with GitHub Actions.,https://github.com/duffney/becomeansible
compile-sketches,GitHub Actions action that checks whether Arduino sketches compile and produces a report of data from the compilations,https://github.com/arduino/compile-sketches
vacation-mode-action,Limit interactions to your repository while on vacation using GitHub Actions,https://github.com/robotnyc/vacation-mode-action
ok-to-test,Example workflow configuration showing how to use GitHub Actions secrets in pull requests from forks 🍴🔑,https://github.com/imjohnbo/ok-to-test
github-wiki-action,📖 GitHub Action to sync a folder to the GitHub wiki,https://github.com/Andrew-Chen-Wang/github-wiki-action
kiran1689,Dynamic readme profile template. Do not just fork, Give Star too :),https://github.com/Kiran1689/kiran1689
create-node-app,Powerful tool to scaffold your application choosing between different templates and extensions for Web apps, Web Extensions, Monorepos, and more!,https://github.com/Create-Node-App/create-node-app
semgrep-action,This project is deprecated. Use https://github.com/returntocorp/semgrep instead,https://github.com/semgrep/semgrep-action
aseprite_builder,Builds aseprite using GitHub actions,https://github.com/ellisonoswalt/aseprite_builder
gh-action-pip-audit,A GitHub Action for pip-audit,https://github.com/pypa/gh-action-pip-audit
FoliaToGo,🥡🤖 Nightly builds of the Folia server jar, ready-to-use, right here,https://github.com/Slackadays/FoliaToGo
maven-settings-xml-action,Github Action to create maven settings (~/.m2/settings.xml),https://github.com/whelk-io/maven-settings-xml-action
ms-teams-notification,GitHub Action to send a Microsoft Teams notification,https://github.com/jdcargile/ms-teams-notification
git-actions,A GitHub Action to run arbitrary git commands,https://github.com/srt32/git-actions
github-readme-info,✨ This GitHub action helps to add cool Stats to your GitHub profile README.,https://github.com/th3c0d3br34ker/github-readme-info
DemoApp,An Android template project for fast development and test.,https://github.com/Goooler/DemoApp
action-ssh,GitHub Action for executing SSH commands on remote servers,https://github.com/JimCronqvist/action-ssh
github-action-psscriptanalyzer,GitHub Action to run PSScriptAnalyzer static code analysis,https://github.com/devblackops/github-action-psscriptanalyzer
actions-toolkit,Toolkit for Docker (GitHub) Actions,https://github.com/docker/actions-toolkit
swift-log-github-actions,GitHub Actions workflow logging for Swift,https://github.com/NSHipster/swift-log-github-actions
rspec-github,Formatter for RSpec to show errors in GitHub action annotations,https://github.com/Drieam/rspec-github
phpunit-github-actions-printer,None,https://github.com/mheap/phpunit-github-actions-printer
branch-protection-bot,A bot tool to disable and re-enable "Include administrators" option in branch protection,https://github.com/benjefferies/branch-protection-bot
push-to-gcr-github-action,An action that build docker image and push to Google Cloud Registry and Google Artifact Registry.,https://github.com/RafikFarhad/push-to-gcr-github-action
markdown-to-html-cli,Command line tool that converts markdown to HTML.,https://github.com/jaywcjlove/markdown-to-html-cli
anonymization-api,How to build and deploy an anonymization API with FastAPI and SpaCy,https://github.com/ahmedbesbes/anonymization-api
discord-webhook-notify,Sends a notification to discord using a webhook URL. It is written in JavaScript so it will work with windows, osx, and linux execution environments.,https://github.com/rjstone/discord-webhook-notify
setup-kustomize,None,https://github.com/imranismail/setup-kustomize
example-workflows,Repository to demonstrate example workflows.,https://github.com/google-github-actions/example-workflows
ChatGPT-Reviewer,Automated pull requests reviewing and issues triaging with ChatGPT.,https://github.com/feiskyer/ChatGPT-Reviewer
ctf-collab,Collaborative programming environment inside GitHub Actions – like Google Docs for hacking,https://github.com/jstrieb/ctf-collab
chatgpt-code-review-action,A GitHub Action that uses OpenAI ChatGPT to do code review,https://github.com/adshao/chatgpt-code-review-action
deploy-firebase,A GitHub Action to deploy to Firebase Hosting,https://github.com/lowply/deploy-firebase
cfn-lint-action,GitHub Action for interacting with CloudFormation Linter,https://github.com/ScottBrenner/cfn-lint-action
install-crystal,GitHub Action: Install Crystal programming language,https://github.com/crystal-lang/install-crystal
Azure-Databricks-Dev-Ops,Complete end to end sample of doing DevOps with Azure Databricks,https://github.com/AdamPaternostro/Azure-Databricks-Dev-Ops
datadog-actions-metrics,Send GitHub Actions metrics to Datadog for developer experience,https://github.com/int128/datadog-actions-metrics
flake8,A GitHub Action that installs and executes flake8 Python source linting during continuous integration testing.  Supports flake8 configuration and plugin installation in the GitHub Action settings.,https://github.com/py-actions/flake8
ghaction-xgo,GitHub Action for xgo, a Golang CGO cross compiler,https://github.com/crazy-max/ghaction-xgo
sharp-layer,npm sharp for AWS Lambda layers, separated builds for arm64 and x64, minified and bundled with esbuild,https://github.com/pH200/sharp-layer
bookshelf-action,📚 Track your reading using GitHub Actions,https://github.com/AnandChowdhary/bookshelf-action
httpie.action,:zap: Human-friendly interactions with third-party web services through GitHub Actions,https://github.com/swinton/httpie.action
Playwright-Python-Example,Playwright Python example project with pytest and Allure report,https://github.com/nirtal85/Playwright-Python-Example
semver-action,GitHub Action to calculate the next release version based on conventional commits,https://github.com/ietf-tools/semver-action
huggingface-sync-action,GitHub action that'll sync files from a GitHub Repo with the Hugging Face Hub 🤗,https://github.com/nateraw/huggingface-sync-action
AndroidLibraryForGitHubPackagesDemo,Sample project showcasing the steps to publish and consume Android Libraries on the GitHub Packages Registry,https://github.com/enefce/AndroidLibraryForGitHubPackagesDemo
dummy,Trash for the trash god 🗑️,https://github.com/LindseyB/dummy
cproject,Example for a C environment with CMake, Docker, Unity, and GitHub Actions.,https://github.com/lmapii/cproject
action-sqlfluff,Run sqlfluff with reviewdog to check or format styles,https://github.com/yu-iskw/action-sqlfluff
aws-secrets-manager-action,Use secrets from AWS Secrets Manager as environment variables in your GitHub Actions workflow,https://github.com/abhilash1in/aws-secrets-manager-action
github-release,Github Action to create, update, or add files to Github Releases,https://github.com/meeDamian/github-release
reusable-workflows,Make a workflow reusable, call it in another workflow, and use a matrix strategy to run multiple versions.,https://github.com/skills/reusable-workflows
action-commit-push,GitHub Action that will create a new commit and push it to the repository,https://github.com/devops-infra/action-commit-push
github-actions-report-lcov,A Github Action to report the code coverage from LCOV files,https://github.com/zgosalvez/github-actions-report-lcov
actions-file-deployer,Composite GitHub Action (Linux runner) for deploying repository content to remote server. Fast and customizable deployment with proxy support. Deploy only changed files or do full sync/mirror of repository content.,https://github.com/milanmk/actions-file-deployer
github-graphql-action,An action which executes graphql queries,https://github.com/helaili/github-graphql-action
install-boost,Install boost on Github actions,https://github.com/MarkusJx/install-boost
CodeWhisper,CodeWhisper: AI-Powered End-to-End Task Implementation & blazingly fast Codebase-to-LLM Context Bridge,https://github.com/gmickel/CodeWhisper
spring-react-tr-course,Course project of Spring ve React ile Web Uygulamasi Gelistirme,https://github.com/basarbk/spring-react-tr-course
ai-reviewer,Context-aware AI reviewer for Pull Requests. Instant summary, line-by-line comments, title generation and more,https://github.com/presubmit/ai-reviewer
DMS-Android,This is Dormitory Management System Android Repository,https://github.com/team-aliens/DMS-Android
actions-package-update, keeps npm dependencies up-to-date by making pull requests from GitHub Actions or CI.,https://github.com/taichi/actions-package-update
slash-command-action,A GitHub Action to check comments for slash commands,https://github.com/xt0rted/slash-command-action
dart-package-publisher,Action to Publish Dart / Flutter Package To https://pub.dev When you need to publish a package, just bump the version in pubspec.yaml,https://github.com/k-paxian/dart-package-publisher
gid,Help project managers and project owners with easy-to-understand views of github issue dependencies.,https://github.com/k-nasa/gid
bump-everywhere,      🚀 Automate versioning, changelog creation, README updates and GitHub releases using GitHub Actions,npm, docker or bash.,https://github.com/undergroundwires/bump-everywhere
facebook-action,GitHub Action that sends a Facebook message.,https://github.com/appleboy/facebook-action
github-sync,This action helps you to sync your PRs with tasks in Teamwork to streamline team collaboration and your development workflows.,https://github.com/Teamwork/github-sync
asciidoctor-ghpages-action,📄⚙️ GitHub Action to build AsciiDoc GitHub Pages: recursively converts every adoc file to html, renaming resulting README.html to index.html. It also enables generating an ebook.pdf or AsciiDoctor Reveal.js slides,https://github.com/manoelcampos/asciidoctor-ghpages-action
shell-linter,A Github Action for ShellCheck,https://github.com/Azbagheri/shell-linter
tf-ecr-ecs-gh-deploy,Example repository to build OCI, publish to ECR and deploy to ECS fargate, setup using terraform.,https://github.com/tbobm/tf-ecr-ecs-gh-deploy
action-github-workflow-sync,Github Action To Sync Github Action's Workflow Files Across Repositories,https://github.com/varunsridharan/action-github-workflow-sync
EKS-Terraform-GitHub-Actions,Configuring Production-Ready EKS Clusters with Terraform and GitHub Actions,https://github.com/AmanPathak-DevOps/EKS-Terraform-GitHub-Actions
actions-NjuHealthReport,Github Actions: 完成每日健康填报打卡，So easy,https://github.com/zhangt2333/actions-NjuHealthReport
setup-maven-action,Complete environment configuration for Maven builds,https://github.com/s4u/setup-maven-action
action-release-debugapk,🕷 Build and release debug APK from your Android project,https://github.com/ShaunLWM/action-release-debugapk
.github,Automate your workflows with GitHub actions for MATLAB.,https://github.com/matlab-actions/.github
pr-lint-action,:octocat:  A fast 🔥 TypeScript GitHub Action to ensure that your PR title matches a given regex.,https://github.com/MorrisonCole/pr-lint-action
extract-release-notes,A GitHub Action to extract release notes from a "Keep a Changelog" formatted changelog file,https://github.com/ffurrer2/extract-release-notes
wait-action,💤 Very, very simple (and small) action to sleep for an amount of time — 10s, 2m, etc.,https://github.com/jakejarvis/wait-action
opentelemetry-bash,None,https://github.com/plengauer/opentelemetry-bash
issue-manager,Automatically close issues that have a label, after a custom delay, if no one replies back.,https://github.com/tiangolo/issue-manager
setup-biome,Setup the Biome CLI in GitHub Actions,https://github.com/biomejs/setup-biome
good-defaults,A CLI tool to generate good defaults for your project,https://github.com/juliusmarminge/good-defaults
mylib,Шаблон кросплатформенного CMake-проекта для языка C++ 🇬🇧 Modern CMake crossplatform project template for C++,https://github.com/izvolov/mylib
criterion-compare-action,⚡️📊 Compare the performance of Rust project branches,https://github.com/boa-dev/criterion-compare-action
resource-translator,A GitHub Action that automatically creates machine-translated PRs of translation files. Supported file formats include, .ini, .po, .restext, .resx, .xliff .json.,https://github.com/IEvangelist/resource-translator
debug-via-ssh,Here you can find a GitHub Action that allows you to connect to a GitHub Actions runner via SSH for interactive debugging using ngrok.,https://github.com/luchihoratiu/debug-via-ssh
code-coverage-action,GitHub Action that generates code coverage reports,https://github.com/barecheck/code-coverage-action
hugo-action,Commands to help with building Hugo based static sites,https://github.com/srt32/hugo-action
