0,1
"Nisei female. Born July 25, 1925, in Pasadena, California. Grew up in Pasadena, where parents ran a small market. Removed to the Tulare Assembly Center, California, during World War II, then to the Gila River concentration camp, Arizona. Left camp to attend college in Nebraska, then married and returned to California. Worked for many years at UCLA's Asian American Studies Center.","['nisei', 'femal', 'born', 'juli', '25', '1925', 'pasadena', 'california', 'grew', 'pasadena', 'parent', 'ran', 'small', 'market', 'remov', 'tular', 'assembl', 'center', 'california', 'world', 'war', 'ii', 'gila', 'river', 'concentr', 'camp', 'arizona', 'left', 'camp', 'attend', 'colleg', 'nebraska', 'marri', 'return', 'california', 'work', 'mani', 'year', 'ucla', 'asian', 'american', 'studi', 'center']"
"Nisei-han male. Born January 2, 1936, in Portland, Oregon, where father worked for the railroad. During World War II, removed to the Portland Assembly Center, Oregon, and the Minidoka concentration camp, Idaho. After leaving camp, family moved to a small community outside of Spokane, Washington, to farm. Went to UC Berkeley and Caltech, then taught at the Department of Aerospace Engineering at the University of Southern California. He served as chair of the National Education Commission of the Japanese American Citizens League (JACL), and vice chair of the Community Advisory Committee for the Desegregation of the Pasadena Schools. Held several positions in academic administration including Dean of Graduate Studies and Research at California State University, Los Angeles, Vice President for Academic Affairs at California State University, Northridge, and President of California State Polytechnic University, Pomona.","['niseihan', 'male', 'born', 'januari', '2', '1936', 'portland', 'oregon', 'father', 'work', 'railroad', 'world', 'war', 'ii', 'remov', 'portland', 'assembl', 'center', 'oregon', 'minidoka', 'concentr', 'camp', 'idaho', 'leav', 'camp', 'famili', 'move', 'small', 'commun', 'outsid', 'spokan', 'washington', 'farm', 'went', 'uc', 'berkeley', 'caltech', 'taught', 'depart', 'aerospac', 'engin', 'univers', 'southern', 'california', 'serv', 'chair', 'nation', 'educ', 'commiss', 'japanes', 'american', 'citizen', 'leagu', 'jacl', 'vice', 'chair', 'commun', 'advisori', 'committe', 'desegreg', 'pasadena', 'school', 'held', 'sever', 'posit', 'academ', 'administr', 'includ', 'dean', 'graduat', 'studi', 'research', 'california', 'state', 'univers', 'lo', 'angel', 'vice', 'presid', 'academ', 'affair', 'california', 'state', 'univers', 'northridg', 'presid', 'california', 'state', 'polytechn', 'univers', 'pomona']"
"Nisei female. Born October 17, 1932, in Los Angeles, California. Grew up in Los Angeles, and was involved at an early age with traditional Japanese dancing and stage performance. During World War II, removed with family to the Santa Anita Assembly Center, California, and the Rohwer concentration camp, Arkansas. After leaving camp, family resettled in Denver, Colorado, for ten years before returning to California. After the war, pursued a career as a model and actor for a time, then got involved in numerous Japanese American community groups.","['nisei', 'femal', 'born', 'octob', '17', '1932', 'lo', 'angel', 'california', 'grew', 'lo', 'angel', 'involv', 'earli', 'age', 'tradit', 'japanes', 'danc', 'stage', 'perform', 'world', 'war', 'ii', 'remov', 'famili', 'santa', 'anita', 'assembl', 'center', 'california', 'rohwer', 'concentr', 'camp', 'arkansa', 'leav', 'camp', 'famili', 'resettl', 'denver', 'colorado', 'ten', 'year', 'return', 'california', 'war', 'pursu', 'career', 'model', 'actor', 'time', 'got', 'involv', 'numer', 'japanes', 'american', 'commun', 'group']"
"Nisei female. Born May 13, 1922, in Chico, California. Grew up in Chico, where parents ran a produce store. Was in college when Japan bombed Pearl Harbor, and was removed with her family to the Tule Lake concentration camp, California. Left camp to attend school in Syracuse, New York, and become a public health nurse. Later worked at the University of Pittsburgh.","['nisei', 'femal', 'born', 'may', '13', '1922', 'chico', 'california', 'grew', 'chico', 'parent', 'ran', 'produc', 'store', 'colleg', 'japan', 'bomb', 'pearl', 'harbor', 'remov', 'famili', 'tule', 'lake', 'concentr', 'camp', 'california', 'left', 'camp', 'attend', 'school', 'syracus', 'new', 'york', 'becom', 'public', 'health', 'nurs', 'later', 'work', 'univers', 'pittsburgh']"
"Nisei male. Born April 26, 1929, in Pasadena, California. Grew up on Terminal Island, California. During World War II, removed to the Manzanar concentration camp, California. After leaving camp, family lived for a time in a hostel in Des Moines, Iowa, before returning to California. After the war, became an attorney and longtime community activist.","['nisei', 'male', 'born', 'april', '26', '1929', 'pasadena', 'california', 'grew', 'termin', 'island', 'california', 'world', 'war', 'ii', 'remov', 'manzanar', 'concentr', 'camp', 'california', 'leav', 'camp', 'famili', 'live', 'time', 'hostel', 'de', 'moin', 'iowa', 'return', 'california', 'war', 'becam', 'attorney', 'longtim', 'commun', 'activist']"
"Nisei female. Born January 31, 1939, in Los Angeles County, California. At a young age, removed to the Poston concentration camp, Arizona, with family. After leaving camp, returned to family's farm in Lawndale, California. Father passed away early, leaving her mother to run the farm. Hatsuko Mary became a teacher, establishing an education career in Torrance, California, for many years. She later discovered an artistic talent and did many paintings with her family and the war years as her subjects.","['nisei', 'femal', 'born', 'januari', '31', '1939', 'lo', 'angel', 'counti', 'california', 'young', 'age', 'remov', 'poston', 'concentr', 'camp', 'arizona', 'famili', 'leav', 'camp', 'return', 'famili', 'farm', 'lawndal', 'california', 'father', 'pas', 'away', 'earli', 'leav', 'mother', 'run', 'farm', 'hatsuko', 'mari', 'becam', 'teacher', 'establish', 'educ', 'career', 'torranc', 'california', 'mani', 'year', 'later', 'discov', 'artist', 'talent', 'mani', 'paint', 'famili', 'war', 'year', 'subject']"
"Nisei male. Born October 23, 1931, in Los Angeles, California. Grew up in the Hollywood neighborhood of Los Angeles, where parents ran a dry cleaning business. During World War II, removed to the Santa Anita Assembly Center, California, and the Heart Mountain concentration camp, Wyoming. After leaving camp, lived for a time in a trailer park in Lomita, California, before eventually returning to Los Angeles. Became a teacher and baseball coach, and longtime volunteer docent at the Japanese American National Museum.","['nisei', 'male', 'born', 'octob', '23', '1931', 'lo', 'angel', 'california', 'grew', 'hollywood', 'neighborhood', 'lo', 'angel', 'parent', 'ran', 'dri', 'clean', 'busi', 'world', 'war', 'ii', 'remov', 'santa', 'anita', 'assembl', 'center', 'california', 'heart', 'mountain', 'concentr', 'camp', 'wyom', 'leav', 'camp', 'live', 'time', 'trailer', 'park', 'lomita', 'california', 'eventu', 'return', 'lo', 'angel', 'becam', 'teacher', 'basebal', 'coach', 'longtim', 'volunt', 'docent', 'japanes', 'american', 'nation', 'museum']"
"Sansei female. Born December 4, 1935, in Sawtelle, California. Grew up in Huntington Beach, California, where father worked as a chauffeur. After the bombing of Pearl Harbor, father was picked up by the FBI and taken to the Tuna Canyon Detention Station. He rejoined the family at the Merced Assembly Center, California, and the family was then sent to the Amache concentration camp, Colorado. Parents decided to go to Japan and were sent to Tule Lake, but eventually decided to remain in the United States. After leaving camp, returned to Los Angeles. Barbara was active in camp pilgrimages and reunions after the war, as well as volunteering for the Japanese American National Museum.","['sansei', 'femal', 'born', 'decemb', '4', '1935', 'sawtel', 'california', 'grew', 'huntington', 'beach', 'california', 'father', 'work', 'chauffeur', 'bomb', 'pearl', 'harbor', 'father', 'pick', 'fbi', 'taken', 'tuna', 'canyon', 'detent', 'station', 'rejoin', 'famili', 'merc', 'assembl', 'center', 'california', 'famili', 'sent', 'amach', 'concentr', 'camp', 'colorado', 'parent', 'decid', 'go', 'japan', 'sent', 'tule', 'lake', 'eventu', 'decid', 'remain', 'unit', 'state', 'leav', 'camp', 'return', 'lo', 'angel', 'barbara', 'activ', 'camp', 'pilgrimag', 'reunion', 'war', 'well', 'volunt', 'japanes', 'american', 'nation', 'museum']"
"Sansei male. Born November 13, 1944, in Reno, Nevada, where parents had resettled after leaving the concentration camps in Topaz, Utah, and Rohwer, Arkansas, during World War II. Grew up in East Los Angeles. Involved in a number of community social service organizations in Los Angeles, such as Oriental Concern and the Asian American Drug Abuse Program. Elected national director of the Japanese American Citizens League in 1981, and was heavily involved in the redress movement. Regional Director with the U.S. Department of Justice, Community Relations Service.","['sansei', 'male', 'born', 'novemb', '13', '1944', 'reno', 'nevada', 'parent', 'resettl', 'leav', 'concentr', 'camp', 'topaz', 'utah', 'rohwer', 'arkansa', 'world', 'war', 'ii', 'grew', 'east', 'lo', 'angel', 'involv', 'number', 'commun', 'social', 'servic', 'organ', 'lo', 'angel', 'orient', 'concern', 'asian', 'american', 'drug', 'abus', 'program', 'elect', 'nation', 'director', 'japanes', 'american', 'citizen', 'leagu', '1981', 'heavili', 'involv', 'redress', 'movement', 'region', 'director', 'u', 'depart', 'justic', 'commun', 'relat', 'servic']"
"Sansei male. Born December 3, 1948, in Los Angeles, California. During World War II, parents had been incarcerated at the Tule Lake concentration camp, California. Father signed 'no-no' on the so-called 'loyalty questionnaire', renounced U.S. citizenship, and was sent to the Department of Justice camp at Bismarck, North Dakota. Family did not end up expatriating to Japan, and reunited instead at the Crystal City camp in Texas. After leaving camp, returned to California and started a gardening business in Gardena, California. Ronald attended UCLA and then graduated from the Northrop University School of Law. In the late 1970s, took a position as the Washington representative for the Japanese American Citizens League (JACL), and worked during the redress movement. Elected to the Gardena City Council in 2001.","['sansei', 'male', 'born', 'decemb', '3', '1948', 'lo', 'angel', 'california', 'world', 'war', 'ii', 'parent', 'incarcer', 'tule', 'lake', 'concentr', 'camp', 'california', 'father', 'sign', 'nono', 'socal', 'loyalti', 'questionnair', 'renounc', 'u', 'citizenship', 'sent', 'depart', 'justic', 'camp', 'bismarck', 'north', 'dakota', 'famili', 'end', 'expatri', 'japan', 'reunit', 'instead', 'crystal', 'citi', 'camp', 'texa', 'leav', 'camp', 'return', 'california', 'start', 'garden', 'busi', 'gardena', 'california', 'ronald', 'attend', 'ucla', 'graduat', 'northrop', 'univers', 'school', 'law', 'late', '1970', 'took', 'posit', 'washington', 'repres', 'japanes', 'american', 'citizen', 'leagu', 'jacl', 'work', 'redress', 'movement', 'elect', 'gardena', 'citi', 'council', '2001']"
"Sansei female. Born May 20, 1945, at the Tule Lake concentration camp, California. Shortly after birth, parents returned to the Los Angeles, California, area, where they had been living before World War II. Grew up in the Boyle Heights neighborhood of Los Angeles, and was involved in judo along with father, who was a judo instructor. Established a career as a public school teacher and administrator, and was also involved in numerous community groups.","['sansei', 'femal', 'born', 'may', '20', '1945', 'tule', 'lake', 'concentr', 'camp', 'california', 'shortli', 'birth', 'parent', 'return', 'lo', 'angel', 'california', 'area', 'live', 'world', 'war', 'ii', 'grew', 'boyl', 'height', 'neighborhood', 'lo', 'angel', 'involv', 'judo', 'along', 'father', 'judo', 'instructor', 'establish', 'career', 'public', 'school', 'teacher', 'administr', 'also', 'involv', 'numer', 'commun', 'group']"
"Sansei male. Born January 21, 1940, in Los Angeles, California. While very young, removed with family to the Santa Anita Assembly Center, California, and the Heart Mountain concentration camp, Wyoming. Father joined the Military Intelligence Service out of camp, and Alan and his mother resettled in Chicago, Illinois. After father rejoined the family, they returned to Los Angeles' Little Tokyo neighborhood. After graduating from college, got involved in several Japanese American community organizations. In the 1960s, took a newly created position, National Youth Director, with the Japanese American Citizens League.","['sansei', 'male', 'born', 'januari', '21', '1940', 'lo', 'angel', 'california', 'young', 'remov', 'famili', 'santa', 'anita', 'assembl', 'center', 'california', 'heart', 'mountain', 'concentr', 'camp', 'wyom', 'father', 'join', 'militari', 'intellig', 'servic', 'camp', 'alan', 'mother', 'resettl', 'chicago', 'illinoi', 'father', 'rejoin', 'famili', 'return', 'lo', 'angel', 'littl', 'tokyo', 'neighborhood', 'graduat', 'colleg', 'got', 'involv', 'sever', 'japanes', 'american', 'commun', 'organ', '1960', 'took', 'newli', 'creat', 'posit', 'nation', 'youth', 'director', 'japanes', 'american', 'citizen', 'leagu']"
"Nisei female. Born April 1, 1929, in Alameda, California. Grew up in Alameda, where father ran a gardening business. During World War II, family was ordered to leave Alameda and moved to Cortez, California, before being sent to the Merced Assembly Center, California, and the Amache concentration camp, Colorado. Left camp to attend school in Cleveland, Ohio, before returning to Alameda. After the war, worked for many years at UC Berkeley.","['nisei', 'femal', 'born', 'april', '1', '1929', 'alameda', 'california', 'grew', 'alameda', 'father', 'ran', 'garden', 'busi', 'world', 'war', 'ii', 'famili', 'order', 'leav', 'alameda', 'move', 'cortez', 'california', 'sent', 'merc', 'assembl', 'center', 'california', 'amach', 'concentr', 'camp', 'colorado', 'left', 'camp', 'attend', 'school', 'cleveland', 'ohio', 'return', 'alameda', 'war', 'work', 'mani', 'year', 'uc', 'berkeley']"
"Sansei male. Born March 13, 1948, in Winters, California. Grew up in the Winters area where parents worked on a farm they had run before World War II, when they were incarcerated at the Amache concentration camp, Colorado. Graduated from UC Davis School of Law, and worked in various capacities for the State of California. Elected National President of the Japanese American Citizens League in 1982, and was involved in the redress movement, helping to draft the redress resolution.","['sansei', 'male', 'born', 'march', '13', '1948', 'winter', 'california', 'grew', 'winter', 'area', 'parent', 'work', 'farm', 'run', 'world', 'war', 'ii', 'incarcer', 'amach', 'concentr', 'camp', 'colorado', 'graduat', 'uc', 'davi', 'school', 'law', 'work', 'variou', 'capac', 'state', 'california', 'elect', 'nation', 'presid', 'japanes', 'american', 'citizen', 'leagu', '1982', 'involv', 'redress', 'movement', 'help', 'draft', 'redress', 'resolut']"
"Nisei male. Born August 2, 1930, in San Mateo, California. During World War II, removed with family to the Tanforan Assembly Center, California, and the Topaz concentration camp, Utah. Due to parents' answers on the so-called ""loyalty questionnaire,"" transferred to Tule Lake when it was designated a segregation center. After leaving camp, returned to San Mateo, and served with Military Intelligence in Japan and Korea during the Korean War. Became involved in numerous Japanese community organizations.","['nisei', 'male', 'born', 'august', '2', '1930', 'san', 'mateo', 'california', 'world', 'war', 'ii', 'remov', 'famili', 'tanforan', 'assembl', 'center', 'california', 'topaz', 'concentr', 'camp', 'utah', 'due', 'parent', 'answer', 'socal', 'loyalti', 'questionnair', 'transfer', 'tule', 'lake', 'design', 'segreg', 'center', 'leav', 'camp', 'return', 'san', 'mateo', 'serv', 'militari', 'intellig', 'japan', 'korea', 'korean', 'war', 'becam', 'involv', 'numer', 'japanes', 'commun', 'organ']"
"Sansei male. Born September 11, 1939, in Oakland, California. Grandfather, father, and other family members established a nursery business in San Francisco, California prior to World War II. During the war, removed with family to the Tanforan Assembly Center, California, and the Topaz concentration camp, Utah. After the war, the family returned to San Francisco and reestablished the nursery. After going to college and living in Los Angeles for a number of years, Norm eventually returned to the family business.","['sansei', 'male', 'born', 'septemb', '11', '1939', 'oakland', 'california', 'grandfath', 'father', 'famili', 'member', 'establish', 'nurseri', 'busi', 'san', 'francisco', 'california', 'prior', 'world', 'war', 'ii', 'war', 'remov', 'famili', 'tanforan', 'assembl', 'center', 'california', 'topaz', 'concentr', 'camp', 'utah', 'war', 'famili', 'return', 'san', 'francisco', 'reestablish', 'nurseri', 'go', 'colleg', 'live', 'lo', 'angel', 'number', 'year', 'norm', 'eventu', 'return', 'famili', 'busi']"
"Nisei female. Born July 5, 1935, in Los Angeles, California. Grew up in Los Angeles, where father ran a produce business. During World War II, removed to the Pomona Assembly Center, California, and the Heart Mountain concentration camp, Wyoming. After leaving camp, returned to family home in Los Angeles. Became a social worker, one of the few Japanese American women in the field at that time.","['nisei', 'femal', 'born', 'juli', '5', '1935', 'lo', 'angel', 'california', 'grew', 'lo', 'angel', 'father', 'ran', 'produc', 'busi', 'world', 'war', 'ii', 'remov', 'pomona', 'assembl', 'center', 'california', 'heart', 'mountain', 'concentr', 'camp', 'wyom', 'leav', 'camp', 'return', 'famili', 'home', 'lo', 'angel', 'becam', 'social', 'worker', 'one', 'japanes', 'american', 'woman', 'field', 'time']"
"Sansei female. Born February 27, 1935, in San Francisco, California. Grew up in San Francisco's Japantown. During World War II, removed to the Tanforan Assembly Center, California, and the Topaz concentration camp, Utah. After leaving camp, family lived for a short time in Oregon before returning to California and finding temporary housing in Hunters Point. Eventually returned to San Francisco.","['sansei', 'femal', 'born', 'februari', '27', '1935', 'san', 'francisco', 'california', 'grew', 'san', 'francisco', 'japantown', 'world', 'war', 'ii', 'remov', 'tanforan', 'assembl', 'center', 'california', 'topaz', 'concentr', 'camp', 'utah', 'leav', 'camp', 'famili', 'live', 'short', 'time', 'oregon', 'return', 'california', 'find', 'temporari', 'hous', 'hunter', 'point', 'eventu', 'return', 'san', 'francisco']"
"Nisei male. Born October 27, 1923, in Montebello, California. Grew up in Montebello, where father and other family members ran a farm. After the bombing of Pearl Harbor, family moved to Colorado to avoid mass removal. In 1943, volunteered for the army and joined the 442nd Regimental Combat Team, fighting in campaigns in Italy and France. After completing military service, married and went to work with wife's family in Gilroy, California. Integral in organizing ongoing reunions of 442nd veterans, and was involved in the campaign for the 442nd Regimental Combat Team to receive the Congressional Gold Medal.","['nisei', 'male', 'born', 'octob', '27', '1923', 'montebello', 'california', 'grew', 'montebello', 'father', 'famili', 'member', 'ran', 'farm', 'bomb', 'pearl', 'harbor', 'famili', 'move', 'colorado', 'avoid', 'mass', 'remov', '1943', 'volunt', 'armi', 'join', '442nd', 'regiment', 'combat', 'team', 'fight', 'campaign', 'itali', 'franc', 'complet', 'militari', 'servic', 'marri', 'went', 'work', 'wife', 'famili', 'gilroy', 'california', 'integr', 'organ', 'ongo', 'reunion', '442nd', 'veteran', 'involv', 'campaign', '442nd', 'regiment', 'combat', 'team', 'receiv', 'congression', 'gold', 'medal']"
"Nisei female. Born April 8, 1935, in Richmond, California. Grew up in Richmond, where grandfather established a flower nursery business. During World War II, removed to the Amache concentration camp, Colorado. Returned to Richmond and resumed the family business after the war.","['nisei', 'femal', 'born', 'april', '8', '1935', 'richmond', 'california', 'grew', 'richmond', 'grandfath', 'establish', 'flower', 'nurseri', 'busi', 'world', 'war', 'ii', 'remov', 'amach', 'concentr', 'camp', 'colorado', 'return', 'richmond', 'resum', 'famili', 'busi', 'war']"
"Sansei female. Born May 25, 1944, in the Tule Lake concentration camp, California. Her parents, both Kibei, grew up in San Francisco, California. During World War II, they were incarcerated at the Topaz concentration camp, Utah. They signed ""no-no"" on the so-called ""loyalty questionnaire,"" renounced their U.S. citizenship, and were transferred to Tule Lake when it was designated a segregation camp. Dr. Ina became a psychotherapist specializing in the treatment of community trauma, and in addition to being an author and activist, has produced two award-winning documentaries, Children of the Camps and From A Silk Cocoon.","['sansei', 'femal', 'born', 'may', '25', '1944', 'tule', 'lake', 'concentr', 'camp', 'california', 'parent', 'kibei', 'grew', 'san', 'francisco', 'california', 'world', 'war', 'ii', 'incarcer', 'topaz', 'concentr', 'camp', 'utah', 'sign', 'nono', 'socal', 'loyalti', 'questionnair', 'renounc', 'u', 'citizenship', 'transfer', 'tule', 'lake', 'design', 'segreg', 'camp', 'dr', 'ina', 'becam', 'psychotherapist', 'special', 'treatment', 'commun', 'trauma', 'addit', 'author', 'activist', 'produc', 'two', 'awardwin', 'documentari', 'child', 'camp', 'silk', 'cocoon']"
"Nisei male. Born February 28, 1925, in San Francisco, California. Grew up in San Francisco, where parents had a grocery store business. After the bombing of Pearl Harbor, moved to Iowa to attend college and avoid the mass incarceration. Attended college in Nebraska and Michigan. Drafted into the Military Intelligence Service and served in Japan during the U.S. occupation. Returned to the San Francisco area and established a career as a radiologist.","['nisei', 'male', 'born', 'februari', '28', '1925', 'san', 'francisco', 'california', 'grew', 'san', 'francisco', 'parent', 'groceri', 'store', 'busi', 'bomb', 'pearl', 'harbor', 'move', 'iowa', 'attend', 'colleg', 'avoid', 'mass', 'incarcer', 'attend', 'colleg', 'nebraska', 'michigan', 'draft', 'militari', 'intellig', 'servic', 'serv', 'japan', 'u', 'occup', 'return', 'san', 'francisco', 'area', 'establish', 'career', 'radiologist']"
"Nisei female. Born November 3, 1919, in Berkeley, California. Grew up in Berkeley, where father ran a laundry business. Graduated from school and opened a beauty shop in 1940. During World War II, removed to the Tanforan Assembly Center, California, and the Topaz concentration camp, Utah. Had two children in camp and suffered numerous medical complications. After leaving camp, lived for several years in Cleveland, Ohio, before eventually returning to Berkeley.","['nisei', 'femal', 'born', 'novemb', '3', '1919', 'berkeley', 'california', 'grew', 'berkeley', 'father', 'ran', 'laundri', 'busi', 'graduat', 'school', 'open', 'beauti', 'shop', '1940', 'world', 'war', 'ii', 'remov', 'tanforan', 'assembl', 'center', 'california', 'topaz', 'concentr', 'camp', 'utah', 'two', 'child', 'camp', 'suffer', 'numer', 'medic', 'complic', 'leav', 'camp', 'live', 'sever', 'year', 'cleveland', 'ohio', 'eventu', 'return', 'berkeley']"
"Nisei male. Born June 23, 1930, in Fairfax, Washington. Grew up in Venice, California, where parents had a produce farm. During World War II, removed to the Manzanar concentration camp, California. Parents signed ""no-no"" on the so-called ""loyalty questionnaire"" and decided to return with the family to Japan to live. After several years in Japan, came back to California.","['nisei', 'male', 'born', 'june', '23', '1930', 'fairfax', 'washington', 'grew', 'venic', 'california', 'parent', 'produc', 'farm', 'world', 'war', 'ii', 'remov', 'manzanar', 'concentr', 'camp', 'california', 'parent', 'sign', 'nono', 'socal', 'loyalti', 'questionnair', 'decid', 'return', 'famili', 'japan', 'live', 'sever', 'year', 'japan', 'came', 'back', 'california']"
"Nisei female. Born October 9, 1935, in Pasadena, California. Grew up in Pasadena, where father worked as a gardener. During World War II, removed to the Tulare Assembly Center, California, and the Gila River concentration camp, Arizona. After leaving camp, returned to Pasadena.","['nisei', 'femal', 'born', 'octob', '9', '1935', 'pasadena', 'california', 'grew', 'pasadena', 'father', 'work', 'garden', 'world', 'war', 'ii', 'remov', 'tular', 'assembl', 'center', 'california', 'gila', 'river', 'concentr', 'camp', 'arizona', 'leav', 'camp', 'return', 'pasadena']"
"Sansei male. Born April 3, 1949, in East Los Angeles. Grew up in South Central Los Angeles in the Watts neighborhood, where parents owned a grocery store. Attended UCLA and became involved in the Civil Rights Movement. Father was one of the ""Fort McClellan Disciplinary Barrack Boys,"" or ""DB Boys,"" who resisted military orders during World War II and were court martialed and imprisoned at Leavenworth Federal Penitentiary.","['sansei', 'male', 'born', 'april', '3', '1949', 'east', 'lo', 'angel', 'grew', 'south', 'central', 'lo', 'angel', 'watt', 'neighborhood', 'parent', 'own', 'groceri', 'store', 'attend', 'ucla', 'becam', 'involv', 'civil', 'right', 'movement', 'father', 'one', 'fort', 'mcclellan', 'disciplinari', 'barrack', 'boy', 'db', 'boy', 'resist', 'militari', 'order', 'world', 'war', 'ii', 'court', 'martial', 'imprison', 'leavenworth', 'feder', 'penitentiari']"
"Born May 23, 1936, in Callao, Peru. Spent early childhood in Peru, where parents ran a laundry business, and father was a prominent community leader. During World War II, the FBI arrested Jimmy's father and the entire family was placed on a ship and sent to the Department of Justice camp at Crystal City, Texas. After leaving camp, the family was not allowed to return to Peru, so they moved to San Francisco with the help and sponsorship of a Shinto church reverend.","['born', 'may', '23', '1936', 'callao', 'peru', 'spent', 'earli', 'childhood', 'peru', 'parent', 'ran', 'laundri', 'busi', 'father', 'promin', 'commun', 'leader', 'world', 'war', 'ii', 'fbi', 'arrest', 'jimmi', 'father', 'entir', 'famili', 'place', 'ship', 'sent', 'depart', 'justic', 'camp', 'crystal', 'citi', 'texa', 'leav', 'camp', 'famili', 'allow', 'return', 'peru', 'move', 'san', 'francisco', 'help', 'sponsorship', 'shinto', 'church', 'reverend']"
"Born August 20, 1938, in Lima, Peru. Parents ran a laundry business and father was a prominent community leader. During World War II, the FBI arrested George's father and the entire family was placed on a ship and sent to the Department of Justice camp at Crystal City, Texas. After leaving camp, the family was not allowed to return to Peru, so they moved to San Francisco with the help and sponsorship of a Shinto church reverend. Became involved in numerous activities such as Boy Scouts and basketball. Drafted into the army and served in Germany.","['born', 'august', '20', '1938', 'lima', 'peru', 'parent', 'ran', 'laundri', 'busi', 'father', 'promin', 'commun', 'leader', 'world', 'war', 'ii', 'fbi', 'arrest', 'georg', 'father', 'entir', 'famili', 'place', 'ship', 'sent', 'depart', 'justic', 'camp', 'crystal', 'citi', 'texa', 'leav', 'camp', 'famili', 'allow', 'return', 'peru', 'move', 'san', 'francisco', 'help', 'sponsorship', 'shinto', 'church', 'reverend', 'becam', 'involv', 'numer', 'activ', 'boy', 'scout', 'basketbal', 'draft', 'armi', 'serv', 'germani']"
"Born July 28, 1942, in Callao, Peru. Before World War II, parents ran a laundry business and father was a prominent community leader. When Kazumu was still an infant, the FBI arrested his father and sent the entire family to the Department of Justice camp at Crystal City, Texas. After leaving camp, the family was not allowed to return to Peru, so they moved to San Francisco with the help and sponsorship of a Shinto church reverend. Kazumu established successful design firm.","['born', 'juli', '28', '1942', 'callao', 'peru', 'world', 'war', 'ii', 'parent', 'ran', 'laundri', 'busi', 'father', 'promin', 'commun', 'leader', 'kazumu', 'still', 'infant', 'fbi', 'arrest', 'father', 'sent', 'entir', 'famili', 'depart', 'justic', 'camp', 'crystal', 'citi', 'texa', 'leav', 'camp', 'famili', 'allow', 'return', 'peru', 'move', 'san', 'francisco', 'help', 'sponsorship', 'shinto', 'church', 'reverend', 'kazumu', 'establish', 'success', 'design', 'firm']"
"Nisei female. Born May 26, 1944, in the Minidoka concentration camp, Idaho. Prior to World War II, parents lived in Hood River, Oregon. After the bombing of Pearl Harbor, they were removed to the Pinedale Assembly Center, California, and the Tule Lake concentration camp, California, before transferring to Minidoka. After leaving camp, the family resettled in Chicago, where parents took jobs in factories. During the Vietnam War, moved to Canada with her husband, a Civil Rights Movement activist, as an act of resistance. Award-winning author of the book Sideways: Memoir of a Misfit.","['nisei', 'femal', 'born', 'may', '26', '1944', 'minidoka', 'concentr', 'camp', 'idaho', 'prior', 'world', 'war', 'ii', 'parent', 'live', 'hood', 'river', 'oregon', 'bomb', 'pearl', 'harbor', 'remov', 'pinedal', 'assembl', 'center', 'california', 'tule', 'lake', 'concentr', 'camp', 'california', 'transfer', 'minidoka', 'leav', 'camp', 'famili', 'resettl', 'chicago', 'parent', 'took', 'job', 'factori', 'vietnam', 'war', 'move', 'canada', 'husband', 'civil', 'right', 'movement', 'activist', 'act', 'resist', 'awardwin', 'author', 'book', 'sideway', 'memoir', 'misfit']"
"Born in Baltimore, Maryland. During the Redress Movement, worked for the Department of Justice's Office of Redress Administration (ORA), which was established to identify and administer reparations payments to eligible individuals. Was the ORA's Manager, Stage II Verification Team, from 1990 to 2000. By 1993 some of the ORA staff began working on Civil Rights investigations, providing litigation support. As the need for litigation support in the Civil Rights Division grew, and the amount of work required for ORA decreased, many of the staff members of the ORA team became the initial members of the newly formed Litigation Support Services Group, the first of its kind in the Civil Rights Division. Mr. Zajic continued to work in the Litigation Support Group from its inception through February 2016. In February of 2016, left the Civil Rights Division and began working for the Office of the Inspector General, U.S. Department of Health and Human Services.","['born', 'baltimor', 'maryland', 'redress', 'movement', 'work', 'depart', 'justic', 'offic', 'redress', 'administr', 'os', 'establish', 'identifi', 'administ', 'repar', 'payment', 'elig', 'individu', 'os', 'manag', 'stage', 'ii', 'verif', 'team', '1990', '2000', '1993', 'os', 'staff', 'began', 'work', 'civil', 'right', 'investig', 'provid', 'litig', 'support', 'need', 'litig', 'support', 'civil', 'right', 'divis', 'grew', 'amount', 'work', 'requir', 'os', 'decreas', 'mani', 'staff', 'member', 'os', 'team', 'becam', 'initi', 'member', 'newli', 'form', 'litig', 'support', 'servic', 'group', 'first', 'kind', 'civil', 'right', 'divis', 'mr', 'zajic', 'continu', 'work', 'litig', 'support', 'group', 'incept', 'februari', '2016', 'februari', '2016', 'left', 'civil', 'right', 'divis', 'began', 'work', 'offic', 'inspector', 'gener', 'u', 'depart', 'health', 'human', 'servic']"
